,Genero,Casado,Age,Graduado,Profesion,Work_Experience,Spending_Score,Family_Size,Categoria_economica
1527,0,1,0.01496474006865199,1,2,0,1,1,0
1528,1,1,0.01459062156693569,1,8,7,2,5,0
1529,1,1,0.022821228604694283,1,1,1,2,5,1
1530,0,0,0.010475318048056393,0,6,1,1,4,0
1531,1,1,0.02469182111327578,0,6,1,1,2,0
1532,0,1,0.031425954144169176,0,0,1,0,2,1
1533,0,1,0.013842384563503089,1,1,1,2,3,1
1534,0,1,0.01309414756007049,1,1,1,1,2,1
1535,0,0,0.010101199546340093,1,8,0,1,4,1
1536,1,1,0.024317702611559484,0,6,1,0,2,1
1537,1,0,0.011597673553205292,1,1,4,1,4,0
1538,0,1,0.017957688082382385,0,6,1,2,6,0
1539,0,1,0.01496474006865199,1,6,12,2,3,1
1540,1,0,0.009727081044623793,0,2,2,1,4,1
1541,1,0,0.01309414756007049,1,1,0,1,1,0
1542,1,1,0.009727081044623793,0,1,7,1,4,0
1543,1,0,0.01459062156693569,1,1,2,1,3,1
1544,1,1,0.013842384563503089,1,3,0,0,4,1
1545,1,0,0.01533885857036829,1,2,0,1,1,0
1546,0,1,0.014216503065219389,0,2,1,2,3,0
1547,1,1,0.02618829512014098,0,3,1,0,2,0
1548,1,1,0.021698873099545383,1,1,8,1,1,1
1549,1,1,0.021324754597829083,0,3,0,1,1,0
1550,1,1,0.013842384563503089,1,1,1,2,2,1
1551,0,0,0.011597673553205292,1,1,14,1,3,0
1552,1,1,0.013842384563503089,1,2,0,2,2,0
1553,1,1,0.02656241362185728,1,3,0,0,2,1
1554,0,1,0.009352962542907493,1,5,9,2,2,0
1555,1,1,0.02506593961499208,1,1,0,2,6,1
1556,0,0,0.01459062156693569,1,1,7,1,1,1
1557,0,0,0.011223555051488992,0,6,0,1,1,0
1558,0,1,0.022447110102977983,1,1,1,1,2,0
1559,0,1,0.031051835642452875,0,0,0,0,2,1
1560,1,1,0.016087095573800888,1,4,1,2,4,1
1561,1,1,0.018705925085814985,1,3,1,0,5,1
1562,0,1,0.02469182111327578,1,1,0,0,3,1
1563,0,1,0.01720945107894979,1,1,0,1,1,1
1564,0,1,0.01496474006865199,1,4,1,1,2,1
1565,1,0,0.01309414756007049,1,1,9,1,3,0
1566,1,1,0.01496474006865199,1,6,7,1,2,1
1567,1,0,0.019454162089247586,1,1,3,1,1,1
1568,0,0,0.01309414756007049,1,1,1,1,1,1
1569,0,0,0.023569465608126883,0,4,0,1,1,1
1570,0,1,0.02506593961499208,1,1,9,1,3,1
1571,0,0,0.013842384563503089,1,8,1,1,1,1
1572,0,0,0.022072991601261683,1,4,1,1,2,0
1573,1,1,0.031425954144169176,1,0,0,1,3,0
1574,1,1,0.018705925085814985,1,1,1,1,3,0
1575,1,0,0.017957688082382385,1,4,0,1,3,0
1576,1,1,0.019828280590963886,1,8,0,0,4,0
1577,0,0,0.010849436549772691,1,1,8,1,1,0
1578,0,0,0.018705925085814985,1,6,1,1,5,0
1579,0,0,0.015712977072084588,1,1,0,1,1,1
1580,1,1,0.01720945107894979,0,6,0,2,3,1
1581,0,1,0.01533885857036829,0,7,8,1,2,0
1582,1,1,0.03067771714073658,0,0,1,0,3,0
1583,1,1,0.019828280590963886,1,1,0,1,1,0
1584,1,1,0.023195347106410583,1,4,0,2,4,1
1585,1,1,0.016087095573800888,1,1,1,0,3,0
1586,0,0,0.011223555051488992,1,2,0,1,3,0
1587,0,1,0.01309414756007049,1,1,8,0,5,1
1588,0,1,0.01496474006865199,1,5,10,2,2,1
1589,1,1,0.016087095573800888,0,7,3,0,4,0
1590,1,1,0.016087095573800888,0,1,6,1,2,1
1591,1,1,0.010849436549772691,1,1,9,2,2,1
1592,1,1,0.019080043587531285,1,1,0,2,4,1
1593,1,1,0.028433006130438778,1,0,0,1,2,1
1594,0,0,0.016087095573800888,1,6,3,1,2,0
1595,1,1,0.011971792054921592,0,2,0,1,2,0
1596,1,1,0.024317702611559484,1,4,1,1,1,1
1597,0,1,0.017957688082382385,1,5,1,1,4,1
1598,1,0,0.010101199546340093,1,1,1,1,3,0
1599,1,1,0.01309414756007049,1,1,8,1,4,0
1600,0,1,0.015712977072084588,1,1,5,1,1,0
1601,1,1,0.022447110102977983,1,4,0,1,2,0
1602,1,1,0.010475318048056393,0,1,1,1,2,0
1603,0,0,0.01459062156693569,1,4,11,1,1,0
1604,1,1,0.027684769127006178,1,4,1,2,2,0
1605,0,0,0.01533885857036829,1,1,0,1,4,1
1606,1,1,0.022072991601261683,1,1,1,2,4,1
1607,1,0,0.009727081044623793,0,2,1,1,1,0
1608,0,1,0.02469182111327578,1,6,0,2,3,0
1609,0,1,0.01346826606178679,0,6,4,0,3,0
1610,0,0,0.014216503065219389,1,6,3,1,1,1
1611,0,0,0.009352962542907493,0,6,5,1,3,1
1612,1,0,0.011971792054921592,0,8,0,1,5,1
1613,1,0,0.010849436549772691,0,4,1,1,4,0
1614,0,1,0.018705925085814985,1,2,1,1,2,0
1615,1,1,0.02618829512014098,1,0,1,1,2,1
1616,1,1,0.022447110102977983,1,1,0,2,2,0
1617,0,1,0.02544005811670838,0,0,1,1,2,1
1618,1,1,0.01758356958066609,1,1,0,1,1,1
1619,1,1,0.01720945107894979,0,1,1,0,3,1
1620,1,1,0.015712977072084588,1,1,6,1,3,0
1621,0,1,0.017957688082382385,1,1,0,2,5,1
1622,1,1,0.024317702611559484,1,4,0,2,2,1
1623,1,0,0.009727081044623793,0,2,0,1,4,0
1624,0,0,0.011223555051488992,1,2,1,1,4,0
1625,1,1,0.016087095573800888,0,3,8,1,3,0
1626,0,1,0.014216503065219389,1,1,4,1,1,1
1627,0,1,0.027684769127006178,1,2,1,1,2,1
1628,1,1,0.033296546652750676,0,0,0,1,1,0
1629,0,1,0.013842384563503089,1,5,3,0,3,0
1630,1,0,0.0071082515326096945,0,1,10,1,3,0
1631,1,1,0.016835332577233488,1,4,0,2,2,1
1632,0,0,0.009727081044623793,0,6,1,1,6,0
1633,0,1,0.016087095573800888,1,1,0,0,3,1
1634,1,0,0.009352962542907493,1,1,9,1,3,0
1635,1,0,0.010101199546340093,0,1,1,1,1,1
1636,1,1,0.014216503065219389,0,3,0,2,3,0
1637,1,0,0.014216503065219389,1,1,1,1,1,0
1638,1,1,0.02992948013730398,0,1,1,1,2,0
1639,1,1,0.013842384563503089,1,4,0,2,3,1
1640,1,1,0.01533885857036829,1,2,9,2,2,1
1641,1,1,0.03030359863902028,0,4,1,1,1,0
1642,0,0,0.014216503065219389,0,6,8,1,1,0
1643,1,0,0.013842384563503089,1,1,1,1,4,1
1644,0,0,0.01346826606178679,1,2,4,1,1,1
1645,0,1,0.028433006130438778,1,0,0,0,2,0
1646,1,1,0.016087095573800888,0,3,1,0,5,1
1647,1,1,0.03030359863902028,0,0,8,1,2,1
1648,0,0,0.014216503065219389,1,2,4,1,3,0
1649,1,1,0.013842384563503089,1,3,0,2,5,1
1650,1,0,0.01758356958066609,0,4,1,1,1,0
1651,0,1,0.032174191147601776,0,0,1,0,2,0
1652,0,1,0.020950636096112786,1,4,1,2,2,0
1653,1,1,0.022072991601261683,1,1,3,2,2,1
1654,1,1,0.01234591055663789,1,2,0,2,2,1
1655,1,1,0.009727081044623793,0,1,3,1,2,0
1656,1,1,0.02618829512014098,1,1,1,1,2,1
1657,1,1,0.011223555051488992,0,3,5,0,4,0
1658,0,0,0.011223555051488992,1,2,0,1,9,0
1659,0,0,0.015712977072084588,1,1,0,1,2,1
1660,1,1,0.017957688082382385,0,3,1,0,4,1
1661,0,0,0.010475318048056393,0,2,0,1,5,0
1662,0,0,0.010101199546340093,0,6,1,1,1,0
1663,1,1,0.02544005811670838,1,4,0,1,3,0
1664,1,1,0.019454162089247586,0,6,0,2,6,1
1665,0,0,0.015712977072084588,0,4,1,1,3,0
1666,0,1,0.020576517594396486,1,1,1,2,3,1
1667,0,0,0.01720945107894979,1,1,1,1,1,1
1668,1,1,0.022072991601261683,0,3,0,1,5,1
1669,1,1,0.01459062156693569,1,1,1,2,3,1
1670,0,1,0.017957688082382385,1,6,0,0,4,1
1671,1,1,0.033296546652750676,0,3,0,0,2,0
1672,1,0,0.020950636096112786,1,1,2,1,1,1
1673,1,1,0.01346826606178679,1,4,9,0,3,1
1674,0,0,0.014216503065219389,1,2,5,1,5,0
1675,1,1,0.020576517594396486,0,5,2,1,1,0
1676,0,1,0.016087095573800888,1,1,4,2,2,0
1677,1,1,0.015712977072084588,0,4,0,2,4,1
1678,1,0,0.022072991601261683,1,1,1,1,1,1
1679,1,1,0.016087095573800888,1,2,14,1,2,0
1680,1,1,0.017957688082382385,1,2,0,2,3,0
1681,1,0,0.009727081044623793,1,2,4,1,3,0
1682,0,1,0.019454162089247586,0,6,9,2,5,1
1683,1,1,0.02656241362185728,1,3,0,0,3,0
1684,0,1,0.022072991601261683,0,4,8,2,2,1
1685,1,1,0.016087095573800888,0,3,4,2,5,0
1686,0,0,0.019454162089247586,1,1,1,1,1,0
1687,0,0,0.022072991601261683,1,2,0,1,4,1
1688,0,0,0.01459062156693569,1,1,0,1,1,1
1689,1,1,0.01459062156693569,1,4,1,2,2,1
1690,0,1,0.01720945107894979,1,4,5,1,2,0
1691,0,1,0.023195347106410583,1,1,1,1,1,1
1692,0,1,0.01758356958066609,1,1,1,0,6,1
1693,1,1,0.014216503065219389,1,4,2,2,3,1
1694,0,0,0.010849436549772691,0,1,1,1,1,0
1695,1,1,0.02506593961499208,1,1,1,0,2,1
1696,0,1,0.028807124632155078,1,0,0,0,2,1
1697,1,1,0.022821228604694283,1,1,0,1,1,1
1698,1,1,0.01720945107894979,1,1,0,2,5,1
1699,0,1,0.01758356958066609,1,6,0,2,2,0
1700,1,1,0.01459062156693569,0,3,12,0,7,1
1701,1,1,0.011223555051488992,0,6,1,2,3,0
1702,0,1,0.03030359863902028,0,0,0,0,2,1
1703,1,1,0.015712977072084588,0,2,0,2,3,1
1704,0,0,0.016087095573800888,1,1,1,1,1,1
1705,0,1,0.01459062156693569,1,1,8,2,3,1
1706,0,0,0.011597673553205292,0,8,0,1,3,1
1707,0,0,0.010475318048056393,1,6,1,1,6,0
1708,1,1,0.021698873099545383,1,1,0,2,2,1
1709,0,1,0.01346826606178679,1,5,0,2,2,1
1710,0,0,0.016087095573800888,1,1,1,1,3,0
1711,1,1,0.02581417661842468,1,1,1,1,2,1
1712,0,1,0.018705925085814985,1,1,1,2,4,1
1713,0,1,0.01720945107894979,1,1,0,2,4,1
1714,1,1,0.01309414756007049,0,4,1,2,4,1
1715,0,1,0.032174191147601776,0,0,0,0,2,0
1716,1,0,0.023569465608126883,0,4,7,1,1,0
1717,0,1,0.01496474006865199,1,1,9,2,5,1
1718,0,1,0.020576517594396486,1,1,10,1,1,1
1719,1,0,0.013842384563503089,1,8,1,1,4,1
1720,1,0,0.011597673553205292,1,1,0,1,1,1
1721,0,1,0.017957688082382385,1,6,1,0,3,1
1722,1,1,0.03030359863902028,1,0,1,1,1,1
1723,1,0,0.014216503065219389,1,1,0,1,2,1
1724,0,0,0.01234591055663789,1,1,10,1,1,0
1725,1,1,0.014216503065219389,1,1,8,2,2,1
1726,0,1,0.01459062156693569,1,1,1,2,4,0
1727,1,1,0.015712977072084588,0,4,6,1,3,1
1728,0,0,0.010849436549772691,0,6,9,1,2,0
1729,0,1,0.023569465608126883,1,1,1,1,2,1
1730,0,1,0.010849436549772691,1,8,6,2,2,0
1731,0,1,0.015712977072084588,0,6,1,2,6,1
1732,0,1,0.028807124632155078,1,0,6,0,2,1
1733,1,1,0.019828280590963886,1,8,3,0,4,1
1734,0,1,0.015712977072084588,1,1,1,1,2,0
1735,0,0,0.02693653212357358,1,1,1,1,2,1
1736,1,1,0.017957688082382385,1,2,5,2,3,1
1737,1,1,0.03067771714073658,1,0,0,0,2,1
1738,1,1,0.01496474006865199,1,1,14,1,1,0
1739,0,1,0.014216503065219389,0,6,0,2,5,0
1740,1,1,0.009352962542907493,1,1,3,2,2,1
1741,1,1,0.01533885857036829,1,1,8,2,3,0
1742,1,1,0.020950636096112786,0,3,1,0,8,0
1743,1,0,0.011597673553205292,0,8,2,1,2,0
1744,0,1,0.014216503065219389,0,6,9,1,2,0
1745,0,0,0.017957688082382385,1,1,1,1,1,1
1746,1,1,0.016835332577233488,0,1,1,2,3,0
1747,0,1,0.010475318048056393,0,5,9,0,3,0
1748,0,1,0.02581417661842468,1,0,1,0,2,1
1749,1,0,0.010101199546340093,0,4,0,1,3,0
1750,1,1,0.011223555051488992,1,8,1,0,2,1
1751,1,1,0.021324754597829083,0,7,1,0,3,0
1752,0,1,0.019454162089247586,1,6,4,1,1,1
1753,0,1,0.022072991601261683,1,1,3,0,5,1
1754,0,0,0.009352962542907493,1,1,9,1,1,1
1755,1,1,0.011971792054921592,1,4,1,1,2,0
1756,1,1,0.02618829512014098,0,0,0,1,1,1
1757,0,1,0.028807124632155078,1,0,1,0,2,0
1758,0,1,0.01496474006865199,1,6,1,2,6,1
1759,0,0,0.01234591055663789,1,1,0,1,3,0
1760,1,1,0.022072991601261683,1,1,1,1,2,1
1761,0,1,0.01720945107894979,1,1,1,1,1,1
1762,1,1,0.01533885857036829,1,1,1,2,3,1
1763,1,1,0.023195347106410583,0,3,0,0,2,1
1764,0,0,0.021698873099545383,1,6,1,1,1,0
1765,1,1,0.01346826606178679,1,1,4,1,1,0
1766,1,1,0.02992948013730398,1,3,3,1,1,1
1767,1,0,0.01346826606178679,1,8,8,1,4,0
1768,0,1,0.016835332577233488,0,2,1,1,1,1
1769,1,1,0.01533885857036829,1,1,8,0,2,0
1770,1,1,0.016087095573800888,0,3,1,1,4,0
1771,0,1,0.022447110102977983,0,0,1,2,3,1
1772,0,1,0.010475318048056393,1,5,9,2,2,1
1773,1,1,0.02618829512014098,0,0,0,0,2,1
1774,0,0,0.014216503065219389,1,1,8,1,8,1
1775,0,1,0.010475318048056393,0,2,9,1,1,0
1776,0,1,0.02731065062528988,0,3,0,1,3,1
1777,1,1,0.015712977072084588,1,1,0,2,3,1
1778,1,1,0.020576517594396486,1,5,0,1,4,1
1779,1,1,0.01533885857036829,1,1,0,1,2,0
1780,1,1,0.020950636096112786,1,1,0,1,2,1
1781,1,1,0.017957688082382385,1,1,1,2,2,1
1782,0,1,0.01758356958066609,1,2,1,2,2,0
1783,0,1,0.01758356958066609,1,2,1,2,2,1
1784,0,1,0.014216503065219389,0,6,1,1,1,0
1785,1,1,0.018705925085814985,1,4,0,2,4,1
1786,0,1,0.019454162089247586,0,6,6,2,4,1
1787,1,1,0.010101199546340093,0,4,4,1,4,1
1788,0,1,0.01496474006865199,1,4,12,1,6,0
1789,0,0,0.020576517594396486,1,1,3,1,1,0
1790,1,1,0.01346826606178679,1,4,1,1,3,0
1791,1,1,0.01533885857036829,1,1,12,2,2,1
1792,0,0,0.011971792054921592,1,1,0,1,3,1
1793,1,0,0.011223555051488992,0,8,0,1,2,1
1794,1,1,0.024317702611559484,1,1,0,2,4,1
1795,1,1,0.018331806584098685,1,3,0,0,4,0
1796,0,0,0.011223555051488992,0,6,0,1,3,1
1797,0,0,0.009727081044623793,1,8,0,1,4,0
1798,0,1,0.02506593961499208,1,1,1,2,2,1
1799,1,1,0.032548309649318076,1,0,0,1,1,1
1800,0,1,0.013842384563503089,1,1,4,1,1,0
1801,1,0,0.015712977072084588,1,2,1,1,1,0
1802,0,0,0.01459062156693569,1,6,1,1,3,1
1803,0,1,0.013842384563503089,0,5,13,2,3,0
1804,0,0,0.011597673553205292,1,4,1,1,1,1
1805,1,1,0.01496474006865199,1,4,9,2,5,1
1806,0,0,0.01496474006865199,1,4,5,1,1,0
1807,0,1,0.024317702611559484,0,0,0,0,9,0
1808,1,0,0.01496474006865199,1,1,0,1,1,1
1809,1,1,0.02731065062528988,1,3,1,0,2,1
1810,1,1,0.014216503065219389,1,1,4,2,3,1
1811,0,0,0.009727081044623793,0,6,5,1,2,0
1812,1,1,0.021698873099545383,1,1,7,1,2,1
1813,1,0,0.006734133030893395,0,2,4,1,2,0
1814,1,1,0.020576517594396486,1,1,2,1,2,1
1815,1,1,0.02693653212357358,1,3,1,0,5,0
1816,0,1,0.01309414756007049,1,1,0,1,3,0
1817,0,0,0.011971792054921592,1,6,9,1,1,0
1818,1,1,0.0071082515326096945,0,4,1,1,2,0
1819,0,1,0.019080043587531285,1,5,12,2,4,1
1820,0,0,0.01758356958066609,1,4,0,1,1,0
1821,1,1,0.022821228604694283,0,4,1,1,1,0
1822,1,1,0.015712977072084588,0,5,8,1,1,0
1823,0,0,0.032174191147601776,1,0,1,1,1,0
1824,1,1,0.018331806584098685,0,3,3,0,5,1
1825,1,1,0.016087095573800888,1,4,7,1,2,0
1826,0,1,0.011597673553205292,0,5,9,2,2,0
1827,0,0,0.011597673553205292,1,8,9,1,3,0
1828,1,1,0.01533885857036829,0,3,1,2,5,1
1829,0,1,0.02544005811670838,1,1,4,1,2,1
1830,0,0,0.011223555051488992,0,8,8,1,4,1
1831,0,0,0.01720945107894979,1,1,9,1,1,1
1832,0,1,0.024317702611559484,1,1,13,1,1,1
1833,1,1,0.009727081044623793,1,1,6,2,2,0
1834,0,1,0.010101199546340093,1,6,0,2,4,0
1835,0,0,0.010101199546340093,1,5,6,1,7,1
1836,0,1,0.019080043587531285,1,2,1,2,4,1
1837,1,1,0.01346826606178679,1,6,1,2,3,1
1838,1,1,0.016087095573800888,1,3,1,0,4,1
1839,1,0,0.019080043587531285,1,1,0,1,3,1
1840,1,0,0.016087095573800888,1,6,0,1,1,0
1841,0,0,0.013842384563503089,1,4,1,1,1,0
1842,0,1,0.013842384563503089,1,4,5,2,2,1
1843,1,1,0.019828280590963886,0,1,8,2,3,1
1844,1,1,0.01533885857036829,1,4,0,2,4,1
1845,0,1,0.013842384563503089,0,6,0,2,5,1
1846,0,1,0.015712977072084588,0,1,1,0,4,1
1847,1,0,0.01234591055663789,0,3,5,1,2,0
1848,1,1,0.020950636096112786,0,3,0,0,4,1
1849,1,1,0.01309414756007049,0,4,8,2,4,0
1850,1,1,0.018705925085814985,0,4,0,1,2,0
1851,0,1,0.019080043587531285,1,1,3,1,2,1
1852,0,0,0.018705925085814985,1,1,9,1,1,1
1853,0,1,0.01758356958066609,1,6,0,1,4,1
1854,0,0,0.010475318048056393,0,8,1,1,4,1
1855,1,0,0.019828280590963886,1,1,1,1,1,1
1856,0,1,0.018331806584098685,1,1,1,1,2,0
1857,1,1,0.022447110102977983,1,3,0,0,3,1
1858,1,0,0.017957688082382385,1,4,1,1,2,0
1859,0,0,0.01234591055663789,1,4,0,1,1,1
1860,0,1,0.009727081044623793,0,6,7,1,2,0
1861,0,1,0.016087095573800888,1,6,0,0,4,0
1862,0,1,0.010475318048056393,0,6,1,2,2,0
1863,1,0,0.01459062156693569,1,1,1,1,1,1
1864,0,1,0.03030359863902028,1,0,0,2,2,0
1865,1,1,0.011971792054921592,1,1,5,2,2,0
1866,0,1,0.01533885857036829,1,1,1,2,3,1
1867,1,1,0.019080043587531285,1,4,1,2,5,1
1868,0,1,0.020576517594396486,1,5,13,2,3,1
1869,0,0,0.01459062156693569,1,1,9,1,1,0
1870,0,0,0.01234591055663789,1,8,1,1,5,1
1871,0,1,0.023195347106410583,1,1,9,1,1,1
1872,1,1,0.019080043587531285,0,3,0,0,4,1
1873,1,0,0.009352962542907493,1,4,9,1,1,0
1874,1,1,0.01309414756007049,0,2,9,1,2,1
1875,0,1,0.011597673553205292,1,6,1,1,2,0
1876,0,1,0.02918124313387138,0,0,1,1,1,0
1877,0,0,0.01533885857036829,1,1,9,1,1,1
1878,0,1,0.01533885857036829,1,7,9,1,3,1
1879,1,0,0.01496474006865199,0,6,1,1,2,0
1880,1,1,0.033296546652750676,1,0,0,1,2,1
1881,0,1,0.014216503065219389,0,4,3,2,3,1
1882,0,1,0.021698873099545383,1,6,1,2,4,1
1883,0,1,0.014216503065219389,1,1,8,2,2,1
1884,1,1,0.010475318048056393,0,1,1,2,2,0
1885,0,1,0.01309414756007049,1,1,7,0,4,1
1886,1,1,0.023569465608126883,1,4,0,2,4,1
1887,1,1,0.010101199546340093,1,8,4,0,3,1
1888,1,1,0.02581417661842468,0,3,0,0,4,1
1889,1,1,0.02693653212357358,1,7,0,1,1,0
1890,0,0,0.019828280590963886,1,1,9,1,1,1
1891,1,1,0.018331806584098685,1,1,1,2,4,1
1892,0,0,0.010475318048056393,0,1,1,1,5,0
1893,1,1,0.014216503065219389,0,1,8,0,5,0
1894,0,1,0.010101199546340093,0,5,9,2,2,0
1895,1,1,0.022072991601261683,1,4,1,1,3,1
1896,0,1,0.01309414756007049,1,1,0,1,2,1
1897,1,0,0.011971792054921592,1,8,1,1,3,1
1898,0,0,0.011597673553205292,1,8,4,1,3,1
1899,0,0,0.015712977072084588,1,6,8,1,3,0
1900,1,1,0.019080043587531285,1,6,1,1,2,1
1901,0,0,0.01720945107894979,1,1,5,1,1,1
1902,0,0,0.016835332577233488,1,1,3,1,1,0
1903,1,1,0.018705925085814985,1,3,1,2,3,1
1904,0,1,0.01346826606178679,0,6,1,1,3,0
1905,0,0,0.01496474006865199,1,1,8,1,1,1
1906,1,1,0.016087095573800888,0,1,1,0,9,1
1907,1,1,0.015712977072084588,0,4,6,2,2,0
1908,0,0,0.014216503065219389,0,1,14,1,1,0
1909,0,1,0.02955536163558768,1,0,0,1,1,0
1910,0,0,0.01234591055663789,1,5,1,1,1,0
1911,0,0,0.01234591055663789,0,6,0,1,7,0
1912,0,1,0.02656241362185728,1,0,1,1,1,0
1913,0,1,0.022447110102977983,1,1,0,2,2,1
1914,0,1,0.015712977072084588,1,6,1,1,1,1
1915,0,0,0.01309414756007049,0,1,13,1,1,0
1916,0,0,0.01309414756007049,1,2,1,1,1,1
1917,1,1,0.032174191147601776,1,0,0,1,1,0
1918,1,1,0.014216503065219389,1,2,0,0,4,0
1919,1,0,0.01459062156693569,1,1,8,1,2,0
1920,1,1,0.024317702611559484,1,0,0,0,2,1
1921,1,1,0.017957688082382385,0,4,1,2,3,1
1922,0,1,0.028807124632155078,0,0,1,1,1,0
1923,0,0,0.013842384563503089,0,1,4,1,1,0
1924,0,0,0.024317702611559484,1,0,0,1,5,0
1925,1,1,0.018331806584098685,1,4,1,1,2,0
1926,1,1,0.013842384563503089,1,1,0,0,4,1
1927,1,1,0.019828280590963886,1,1,0,1,3,0
1928,1,1,0.010475318048056393,0,6,6,2,2,0
1929,0,0,0.032548309649318076,0,0,1,1,2,0
1930,0,1,0.016835332577233488,1,1,3,2,2,0
1931,0,0,0.019080043587531285,1,1,0,1,1,0
1932,1,1,0.016835332577233488,0,2,1,2,3,1
1933,1,0,0.01758356958066609,1,2,1,1,1,1
1934,0,1,0.014216503065219389,1,6,8,1,3,0
1935,0,1,0.019080043587531285,1,4,7,2,2,0
1936,1,1,0.011971792054921592,0,4,1,2,2,1
1937,1,1,0.023195347106410583,1,1,1,2,3,0
1938,0,0,0.01496474006865199,1,1,0,1,1,1
1939,1,1,0.01533885857036829,1,6,9,2,2,0
1940,0,0,0.016087095573800888,1,1,9,1,2,1
1941,0,1,0.032922428151034376,1,0,0,0,3,1
1942,1,1,0.02469182111327578,0,4,1,0,2,0
1943,0,1,0.02731065062528988,0,0,1,1,2,1
1944,1,1,0.019454162089247586,1,1,4,2,2,1
1945,1,0,0.011223555051488992,1,1,8,1,1,0
1946,1,0,0.01234591055663789,1,8,0,1,7,0
1947,0,1,0.017957688082382385,1,1,1,2,2,1
1948,1,1,0.01459062156693569,1,3,0,0,3,1
1949,0,1,0.01346826606178679,0,4,1,2,2,0
1950,1,1,0.02581417661842468,0,1,2,1,2,0
1951,1,1,0.02955536163558768,0,4,0,1,1,1
1952,0,1,0.01459062156693569,1,8,9,0,3,0
1953,1,0,0.008604725539474894,0,2,0,1,5,1
1954,1,1,0.017957688082382385,1,1,0,2,3,0
1955,0,1,0.013842384563503089,0,1,1,1,3,1
1956,0,1,0.031425954144169176,1,0,2,1,1,1
1957,1,1,0.021324754597829083,0,4,0,1,1,0
1958,1,1,0.01459062156693569,1,4,4,2,4,0
1959,1,1,0.02656241362185728,1,0,1,1,2,0
1960,0,1,0.01459062156693569,1,1,7,2,3,1
1961,0,1,0.022447110102977983,1,6,1,0,4,1
1962,1,1,0.01720945107894979,0,4,1,0,3,1
1963,0,1,0.023195347106410583,1,4,1,1,1,0
1964,1,0,0.021324754597829083,1,2,0,1,1,0
1965,1,1,0.022447110102977983,1,4,7,2,4,1
1966,1,1,0.019454162089247586,0,4,0,2,4,1
1967,0,1,0.011223555051488992,0,5,9,1,3,1
1968,1,1,0.011597673553205292,1,1,0,2,2,0
1969,1,1,0.023195347106410583,1,1,2,2,4,1
1970,1,1,0.022447110102977983,1,1,3,0,3,1
1971,1,0,0.019828280590963886,1,1,3,1,1,1
1972,1,1,0.02656241362185728,0,0,0,1,1,1
1973,1,1,0.021698873099545383,1,1,7,1,1,1
1974,1,0,0.02618829512014098,0,4,0,1,1,1
1975,0,1,0.019454162089247586,0,6,1,0,2,0
1976,1,1,0.023195347106410583,1,1,1,1,1,0
1977,0,0,0.016087095573800888,1,8,0,1,6,0
1978,1,1,0.01309414756007049,0,2,5,1,4,0
1979,1,1,0.01758356958066609,1,1,0,2,4,0
1980,0,1,0.01496474006865199,1,1,2,1,1,1
1981,1,0,0.009727081044623793,0,4,1,1,2,0
1982,1,1,0.01309414756007049,1,1,1,0,2,0
1983,1,1,0.032922428151034376,1,0,0,0,2,0
1984,1,1,0.016087095573800888,0,4,0,2,3,0
1985,1,1,0.032922428151034376,1,0,1,1,1,0
1986,0,0,0.010475318048056393,0,6,0,1,1,0
1987,0,0,0.01309414756007049,0,4,0,1,1,0
1988,0,0,0.01496474006865199,0,6,0,1,3,0
1989,1,0,0.011597673553205292,0,2,0,1,2,0
1990,0,0,0.03030359863902028,1,0,1,1,1,1
1991,0,0,0.008230607037758594,0,2,3,1,2,1
1992,1,1,0.019080043587531285,1,4,0,1,2,0
1993,0,0,0.017957688082382385,1,0,4,1,1,0
1994,1,1,0.02918124313387138,0,3,0,0,2,1
1995,1,1,0.01720945107894979,1,1,0,2,2,1
1996,1,1,0.019828280590963886,1,4,4,1,2,0
1997,0,1,0.011597673553205292,0,6,1,0,4,0
1998,1,1,0.01758356958066609,1,1,1,1,2,1
1999,0,0,0.016087095573800888,0,6,0,1,1,0
2000,1,1,0.03030359863902028,1,4,1,1,1,1
2001,1,0,0.015712977072084588,1,2,9,1,1,1
2002,0,0,0.01234591055663789,0,2,0,1,4,0
2003,0,0,0.01459062156693569,1,1,1,1,3,0
2004,0,0,0.011971792054921592,0,5,1,1,1,0
2005,1,1,0.01496474006865199,1,1,0,2,4,1
2006,1,1,0.022447110102977983,1,4,1,1,3,0
2007,0,0,0.013842384563503089,1,1,9,1,4,0
2008,0,1,0.01309414756007049,1,6,1,2,2,0
2009,0,1,0.010475318048056393,1,1,8,1,4,0
2010,0,1,0.019080043587531285,1,1,6,0,2,1
2011,1,1,0.020950636096112786,1,3,0,0,1,1
2012,0,1,0.024317702611559484,0,6,1,2,3,0
2013,0,1,0.01533885857036829,1,1,11,2,2,1
2014,0,1,0.010101199546340093,1,6,4,1,2,1
2015,0,1,0.015712977072084588,0,7,0,2,2,0
2016,1,1,0.010849436549772691,0,2,0,1,2,0
2017,0,0,0.011597673553205292,1,2,1,1,3,1
2018,0,0,0.016835332577233488,1,5,11,1,1,1
2019,0,0,0.020576517594396486,1,1,0,1,1,1
2020,0,0,0.016087095573800888,1,6,8,1,2,0
2021,0,0,0.010101199546340093,1,1,9,1,5,1
2022,1,1,0.011597673553205292,0,3,1,0,3,0
2023,1,1,0.02618829512014098,1,4,0,1,1,0
2024,0,1,0.019454162089247586,1,6,0,1,3,1
